t,open,high,low,close,volume
2026-07-01 00:00:00,201.083,201.184,201.061,201.097,4019.5400390625
2026-07-01 01:00:00,201.095,201.115,200.913,201.03,4225.14990234375
2026-07-01 02:00:00,201.026,201.156,201.013,201.094,2983.159912109375
2026-07-01 03:00:00,201.096,201.177,201.086,201.118,3178.1201171875
2026-07-01 04:00:00,201.118,201.12,200.918,201.11,3188.25
2026-07-01 05:00:00,201.11,201.17,201.019,201.056,2462.06005859375
2026-07-01 06:00:00,201.058,201.137,200.933,200.959,3245.860107421875
2026-07-01 07:00:00,200.959,200.984,200.793,200.922,4809.14990234375
2026-07-01 08:00:00,200.918,200.923,200.751,200.864,3681.389892578125
2026-07-01 09:00:00,200.864,200.927,200.75,200.786,3879.320068359375
2026-07-01 10:00:00,200.791,200.955,200.728,200.92,3573.52001953125
2026-07-01 11:00:00,200.92,200.928,200.622,200.634,4867.35986328125
2026-07-01 12:00:00,200.636,200.698,200.465,200.47,7006.009765625
2026-07-01 13:00:00,200.475,200.802,200.378,200.634,15413.2099609375
2026-07-01 14:00:00,200.633,200.953,200.621,200.899,12869.7099609375
2026-07-01 15:00:00,200.899,200.967,200.762,200.857,9352.009765625
2026-07-01 16:00:00,200.861,200.978,200.839,200.863,4853.1201171875
2026-07-01 17:00:00,200.865,200.958,200.841,200.946,3906.889892578125
2026-07-01 18:00:00,200.944,200.959,200.809,200.842,2294.10009765625
2026-07-01 19:00:00,200.842,200.877,200.804,200.861,2724.080078125
2026-07-01 20:00:00,200.861,200.877,200.799,200.807,1745.52001953125
2026-07-01 21:00:00,200.689,200.878,200.474,200.754,1900.1800537109375
2026-07-01 22:00:00,200.773,200.832,200.755,200.823,672.4600219726562
2026-07-01 23:00:00,200.826,200.883,200.781,200.858,625.0900268554688
2026-07-02 00:00:00,200.858,200.904,200.747,200.838,3954.360107421875
2026-07-02 01:00:00,200.838,200.943,200.818,200.881,4374.47021484375
2026-07-02 02:00:00,200.875,201.017,200.874,200.899,2897.14990234375
2026-07-02 03:00:00,200.897,200.926,200.809,200.845,2016.75
2026-07-02 04:00:00,200.846,200.869,200.803,200.851,2902.330078125
2026-07-02 05:00:00,200.848,200.854,200.683,200.722,2842.110107421875
2026-07-02 06:00:00,200.722,200.753,199.518,200.258,10889.1796875
2026-07-02 07:00:00,200.258,200.374,199.978,200.105,12833.08984375
2026-07-02 08:00:00,200.105,200.437,199.978,200.217,12768.8095703125
2026-07-02 09:00:00,200.213,200.45,200.109,200.177,9208.0703125
2026-07-02 10:00:00,200.176,200.396,200.175,200.274,5437.14013671875
2026-07-02 11:00:00,200.277,200.288,200.148,200.21,5851.52001953125
2026-07-02 12:00:00,200.208,200.704,199.932,200.485,25605.5
2026-07-02 13:00:00,200.485,200.562,200.388,200.434,18454.099609375
2026-07-02 14:00:00,200.429,200.713,200.353,200.702,11770.2099609375
2026-07-02 15:00:00,200.707,200.715,200.494,200.572,9519.73046875
2026-07-02 16:00:00,200.573,200.668,200.477,200.484,9951.0302734375
2026-07-02 17:00:00,200.482,200.486,200.352,200.378,4647.240234375
2026-07-02 18:00:00,200.381,200.484,200.361,200.416,3905.320068359375
2026-07-02 19:00:00,200.415,200.541,200.403,200.506,2886.5400390625
2026-07-02 20:00:00,200.507,200.571,200.377,200.377,1264.47998046875
2026-07-02 21:00:00,200.418,200.488,200.309,200.435,1587.449951171875
2026-07-02 22:00:00,200.443,200.598,200.427,200.565,1554.699951171875
2026-07-02 23:00:00,200.564,200.706,200.548,200.695,1770.52001953125
2026-07-03 00:00:00,200.695,200.724,200.508,200.518,6174.240234375
2026-07-03 01:00:00,200.521,200.745,200.475,200.717,7327.919921875
2026-07-03 02:00:00,200.72,200.857,200.673,200.722,4306.419921875
2026-07-03 03:00:00,200.722,200.762,200.695,200.739,4283.5498046875
2026-07-03 04:00:00,200.739,200.843,200.704,200.791,3713.85009765625
2026-07-03 05:00:00,200.791,200.923,200.724,200.883,5250.669921875
2026-07-03 06:00:00,200.884,200.887,200.276,200.668,10999.41015625
2026-07-03 07:00:00,200.662,200.695,200.479,200.515,7410.91015625
2026-07-03 08:00:00,200.516,200.659,200.473,200.649,4026.639892578125
2026-07-03 09:00:00,200.647,200.687,200.53,200.57,4178.22998046875
2026-07-03 10:00:00,200.571,200.719,200.555,200.572,3748.679931640625
2026-07-03 11:00:00,200.572,200.743,200.534,200.729,5221.0
2026-07-03 12:00:00,200.726,200.805,200.582,200.656,5083.43017578125
2026-07-03 13:00:00,200.655,200.715,200.595,200.666,4935.08984375
2026-07-03 14:00:00,200.666,200.81,200.645,200.759,5425.89990234375
2026-07-03 15:00:00,200.759,200.812,200.713,200.781,4256.31982421875
2026-07-03 16:00:00,200.781,200.833,200.764,200.779,2689.1298828125
2026-07-03 17:00:00,200.778,200.838,200.721,200.766,15513.240234375
2026-07-03 18:00:00,200.766,200.91,200.749,200.799,18605.349609375
2026-07-03 19:00:00,200.795,200.866,200.707,200.734,9698.3095703125
2026-07-03 20:00:00,200.732,200.798,200.626,200.626,3082.159912109375
2026-07-03 21:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-03 22:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-03 23:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 00:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 01:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 02:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 03:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 04:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 05:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 06:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 07:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 08:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 09:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 10:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 11:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 12:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 13:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 14:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 15:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 16:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 17:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 18:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 19:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 20:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 21:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 22:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-04 23:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 00:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 01:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 02:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 03:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 04:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 05:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 06:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 07:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 08:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 09:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 10:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 11:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 12:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 13:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 14:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 15:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 16:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 17:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 18:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 19:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 20:00:00,200.626,200.626,200.626,200.626,0.0
2026-07-05 21:00:00,200.512,200.713,200.512,200.663,791.8800048828125
2026-07-05 22:00:00,200.652,200.895,200.628,200.796,1148.9100341796875
2026-07-05 23:00:00,200.797,200.893,200.796,200.856,1234.9300537109375
2026-07-06 00:00:00,200.852,201.085,200.851,201.002,4405.89990234375
2026-07-06 01:00:00,201.001,201.132,200.991,201.085,3608.02001953125
2026-07-06 02:00:00,201.083,201.151,201.064,201.135,2603.760009765625
2026-07-06 03:00:00,201.137,201.181,201.063,201.166,1789.719970703125
2026-07-06 04:00:00,201.169,201.306,201.148,201.297,1616.6600341796875
2026-07-06 05:00:00,201.299,201.329,201.208,201.303,2762.010009765625
2026-07-06 06:00:00,201.301,201.454,201.297,201.367,6318.4599609375
2026-07-06 07:00:00,201.369,201.541,201.325,201.518,5890.490234375
2026-07-06 08:00:00,201.517,201.585,201.357,201.441,4565.7001953125
2026-07-06 09:00:00,201.441,201.516,201.371,201.404,3411.860107421875
2026-07-06 10:00:00,201.399,201.537,201.395,201.454,3693.300048828125
2026-07-06 11:00:00,201.453,201.455,201.293,201.402,2942.3798828125
2026-07-06 12:00:00,201.402,201.481,201.334,201.384,4285.81005859375
2026-07-06 13:00:00,201.384,201.489,201.142,201.197,6040.27001953125
2026-07-06 14:00:00,201.194,201.339,201.058,201.293,5928.830078125
2026-07-06 15:00:00,201.294,201.35,201.166,201.261,4696.4501953125
2026-07-06 16:00:00,201.262,201.36,201.239,201.294,2617.10009765625
2026-07-06 17:00:00,201.296,201.375,201.291,201.34,2687.139892578125
2026-07-06 18:00:00,201.336,201.409,201.277,201.309,3178.300048828125
2026-07-06 19:00:00,201.31,201.367,201.205,201.236,3172.419921875
2026-07-06 20:00:00,201.235,201.285,201.199,201.255,1651.4100341796875
2026-07-06 21:00:00,201.268,201.329,201.026,201.294,3199.489990234375
2026-07-06 22:00:00,201.295,201.391,201.24,201.319,1550.6600341796875
2026-07-06 23:00:00,201.31,201.364,201.277,201.316,1303.260009765625
2026-07-07 00:00:00,201.315,201.351,201.202,201.205,5560.919921875
2026-07-07 01:00:00,201.205,201.257,200.87,201.028,6857.43994140625
2026-07-07 02:00:00,201.029,201.041,200.945,200.983,3676.929931640625
2026-07-07 03:00:00,200.983,201.035,200.893,200.934,3988.110107421875
2026-07-07 04:00:00,200.934,200.961,200.714,200.798,3685.2099609375
2026-07-07 05:00:00,200.795,200.81,200.664,200.788,5196.97998046875
2026-07-07 06:00:00,200.789,201.034,200.697,201.008,4219.5400390625
2026-07-07 07:00:00,201.011,201.042,200.583,200.727,5898.740234375
2026-07-07 08:00:00,200.725,200.851,200.652,200.778,5641.47998046875
2026-07-07 09:00:00,200.781,200.802,200.632,200.639,5332.509765625
2026-07-07 10:00:00,200.638,200.773,200.57,200.758,3670.6201171875
2026-07-07 11:00:00,200.761,200.848,200.677,200.791,5199.0400390625
2026-07-07 12:00:00,200.792,200.892,200.752,200.808,6096.9501953125
2026-07-07 13:00:00,200.812,200.933,200.714,200.804,7682.330078125
2026-07-07 14:00:00,200.806,200.927,200.692,200.851,10905.7197265625
2026-07-07 15:00:00,200.851,200.876,200.628,200.636,7561.14013671875
2026-07-07 16:00:00,200.636,200.669,200.538,200.63,4874.14013671875
2026-07-07 17:00:00,200.631,200.684,200.596,200.669,3261.800048828125
2026-07-07 18:00:00,200.669,200.684,200.485,200.489,5486.56005859375
2026-07-07 19:00:00,200.488,200.559,200.455,200.547,7758.60986328125
2026-07-07 20:00:00,200.546,200.548,200.463,200.504,2457.10009765625
2026-07-07 21:00:00,200.387,200.56,200.356,200.521,694.0800170898438
2026-07-07 22:00:00,200.522,200.577,200.451,200.567,1133.2099609375
2026-07-07 23:00:00,200.566,200.734,200.558,200.675,1221.9599609375
2026-07-08 00:00:00,200.679,200.743,200.596,200.705,7835.6201171875
2026-07-08 01:00:00,200.706,200.719,200.617,200.656,4463.16015625
2026-07-08 02:00:00,200.659,200.802,200.639,200.73,3636.2900390625
2026-07-08 03:00:00,200.733,200.826,200.724,200.807,2140.050048828125
2026-07-08 04:00:00,200.808,200.897,200.763,200.854,1948.1199951171875
2026-07-08 05:00:00,200.849,200.909,200.776,200.858,3336.070068359375
2026-07-08 06:00:00,200.855,201.006,200.839,201.005,5052.22021484375
2026-07-08 07:00:00,201.005,201.153,200.854,201.096,5194.14013671875
2026-07-08 08:00:00,201.092,201.228,200.921,201.135,9205.7197265625
2026-07-08 09:00:00,201.131,201.177,200.917,201.062,7843.7900390625
2026-07-08 10:00:00,201.058,201.178,200.964,201.132,4770.080078125
2026-07-08 11:00:00,201.133,201.149,200.795,200.899,5960.759765625
2026-07-08 12:00:00,200.896,201.069,200.872,200.911,6229.259765625
2026-07-08 13:00:00,200.91,200.999,200.813,200.898,8728.75
2026-07-08 14:00:00,200.901,201.016,200.845,200.971,7758.25
2026-07-08 15:00:00,200.97,201.039,200.65,200.684,8622.990234375
2026-07-08 16:00:00,200.687,200.942,200.663,200.934,6213.35986328125
2026-07-08 17:00:00,200.937,201.133,200.935,201.016,4772.47021484375
2026-07-08 18:00:00,201.015,201.188,200.997,201.156,4379.60009765625
2026-07-08 19:00:00,201.159,201.232,201.107,201.118,3279.090087890625
2026-07-08 20:00:00,201.118,201.153,201.058,201.078,2082.610107421875
2026-07-08 21:00:00,200.987,201.118,200.825,200.95,1278.510009765625
2026-07-08 22:00:00,200.949,201.143,200.938,201.126,1232.8499755859375
2026-07-08 23:00:00,201.126,201.142,201.065,201.119,680.8400268554688
2026-07-09 00:00:00,201.122,201.194,201.087,201.161,4551.7099609375
2026-07-09 01:00:00,201.162,201.261,201.149,201.2,4758.669921875
2026-07-09 02:00:00,201.203,201.249,201.141,201.158,3354.14990234375
2026-07-09 03:00:00,201.156,201.274,201.149,201.243,2501.739990234375
2026-07-09 04:00:00,201.243,201.247,201.14,201.241,2224.050048828125
2026-07-09 05:00:00,201.241,201.308,201.2,201.251,3924.320068359375
2026-07-09 06:00:00,201.254,201.485,201.254,201.363,5300.93994140625
2026-07-09 07:00:00,201.362,201.379,201.212,201.325,4172.85986328125
2026-07-09 08:00:00,201.326,201.41,201.185,201.207,4923.4501953125
2026-07-09 09:00:00,201.208,201.282,201.078,201.26,4138.2099609375
2026-07-09 10:00:00,201.26,201.288,201.147,201.188,3968.659912109375
2026-07-09 11:00:00,201.188,201.244,201.1,201.236,4015.639892578125
2026-07-09 12:00:00,201.238,201.338,201.093,201.145,6402.14013671875
2026-07-09 13:00:00,201.142,201.248,201.076,201.196,7417.39990234375
2026-07-09 14:00:00,201.196,201.359,201.15,201.246,8433.740234375
2026-07-09 15:00:00,201.249,201.334,201.186,201.26,6101.490234375
2026-07-09 16:00:00,201.261,201.31,201.212,201.249,6774.47998046875
2026-07-09 17:00:00,201.249,201.367,201.238,201.303,6983.490234375
2026-07-09 18:00:00,201.303,201.335,201.223,201.245,7991.08984375
2026-07-09 19:00:00,201.246,201.267,201.179,201.208,8820.9599609375
2026-07-09 20:00:00,201.206,201.305,201.196,201.199,5700.27978515625
2026-07-09 21:00:00,201.078,201.204,201.055,201.135,2215.830078125
2026-07-09 22:00:00,201.134,201.276,201.134,201.262,581.7000122070312
2026-07-09 23:00:00,201.255,201.295,201.249,201.29,734.8499755859375
2026-07-10 00:00:00,201.292,201.323,200.951,201.126,7337.56982421875
2026-07-10 01:00:00,201.126,201.14,200.827,201.016,9732.990234375
2026-07-10 02:00:00,201.022,201.051,200.721,200.974,9733.6396484375
2026-07-10 03:00:00,200.976,201.02,200.828,200.91,4870.27001953125
2026-07-10 04:00:00,200.912,200.989,200.85,200.858,3911.989990234375
2026-07-10 05:00:00,200.86,200.864,200.697,200.761,5507.240234375
2026-07-10 06:00:00,200.761,200.775,200.64,200.707,7051.31982421875
2026-07-10 07:00:00,200.708,200.847,200.663,200.755,6558.2998046875
2026-07-10 08:00:00,200.755,200.779,200.396,200.515,7210.39013671875
2026-07-10 09:00:00,200.517,200.696,200.469,200.549,5305.259765625
2026-07-10 10:00:00,200.548,200.607,200.5,200.533,5486.77978515625
2026-07-10 11:00:00,200.533,200.612,200.455,200.598,6586.41015625
2026-07-10 12:00:00,200.601,200.626,200.337,200.471,9878.990234375
2026-07-10 13:00:00,200.469,200.479,200.209,200.229,10309.6396484375
2026-07-10 14:00:00,200.23,200.364,200.097,200.281,14303.5302734375
2026-07-10 15:00:00,200.283,200.359,200.007,200.063,18131.51953125
2026-07-10 16:00:00,200.054,200.168,200.04,200.081,11481.7998046875
2026-07-10 17:00:00,200.077,200.089,199.952,199.992,6370.7900390625
2026-07-10 18:00:00,199.993,200.034,199.93,199.976,6804.81982421875
2026-07-10 19:00:00,199.977,200.003,199.927,200.003,8974.849609375
2026-07-10 20:00:00,200.003,200.03,199.93,199.979,5607.58984375
2026-07-10 21:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-10 22:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-10 23:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 00:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 01:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 02:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 03:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 04:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 05:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 06:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 07:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 08:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 09:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 10:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 11:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 12:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 13:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 14:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 15:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 16:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 17:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 18:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 19:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 20:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 21:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 22:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-11 23:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-12 00:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-12 01:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-12 02:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-12 03:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-12 04:00:00,199.979,199.979,199.979,199.979,0.0
2026-07-12 05:00:00,199.979,199.979,199.979,199.979,0.0
